광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,인제군,0.6,6.7
강원도,원주시,0.6,30.2
강원도,춘천시,0.6,20.0
강원도,철원군,0.6,3.7
강원도,속초시,0.6,7.3
강원도,삼척시,0.6,3.6
강원도,정선군,0.6,1.8
강원도,동해시,0.6,1.8
강원도,양구군,0.6,0.6
강원도,강릉시,0.6,9.7
강원도,홍천군,0.6,1.8
강원도,횡성군,0.6,3.6
강원도,평창군,0.6,3.0
강원도,양양군,0.6,1.2
강원도,고성군,0.6,1.8
강원도,태백시,0.6,1.3
강원도,화천군,0.6,1.2
강원도,영월군,0.6,0.6
경기도,부천시,10.3,9.0
경기도,하남시,10.3,4.6
경기도,화성시,10.3,7.5
경기도,고양시 덕양구,10.3,3.4
경기도,파주시,10.3,3.1
경기도,수원시 영통구,10.3,1.8
경기도,의정부시,10.3,2.0
경기도,평택시,10.3,4.3
경기도,김포시,10.3,3.0
경기도,성남시 분당구,10.3,4.1
경기도,수원시 권선구,10.3,3.0
경기도,양평군,10.3,1.6
경기도,수원시 장안구,10.3,1.3
경기도,광주시,10.3,3.1
경기도,안산시 단원구,10.3,2.9
경기도,용인시 처인구,10.3,4.3
경기도,광명시,10.3,2.0
경기도,용인시 수지구,10.3,3.3
경기도,안성시,10.3,0.8
경기도,시흥시,10.3,2.1
경기도,고양시 일산서구,10.3,3.6
경기도,남양주시,10.3,4.5
경기도,양주시,10.3,1.4
경기도,의왕시,10.3,0.6
경기도,용인시 기흥구,10.3,2.7
경기도,여주시,10.3,0.7
경기도,성남시 수정구,10.3,1.1
경기도,수원시 팔달구,10.3,1.0
경기도,구리시,10.3,1.0
경기도,안양시 만안구,10.3,3.4
경기도,성남시 중원구,10.3,0.4
경기도,안양시 동안구,10.3,1.8
경기도,과천시,10.3,0.3
경기도,안산시 상록구,10.3,2.1
경기도,군포시,10.3,1.2
경기도,이천시,10.3,0.9
경기도,동두천시,10.3,0.7
경기도,오산시,10.3,1.4
경기도,고양시 일산동구,10.3,2.3
경기도,포천시,10.3,1.1
경기도,가평군,10.3,0.3
경기도,연천군,10.3,0.4
경상남도,김해시,3.2,14.5
경상남도,진주시,3.2,8.4
경상남도,거제시,3.2,9.4
경상남도,양산시,3.2,5.9
경상남도,고성군,3.2,3.7
경상남도,창원시 마산합포구,3.2,5.7
경상남도,창원시 성산구,3.2,6.0
경상남도,사천시,3.2,4.3
경상남도,창원시 의창구,3.2,5.7
경상남도,통영시,3.2,2.0
경상남도,거창군,3.2,1.1
경상남도,창원시 마산회원구,3.2,3.3
경상남도,남해군,3.2,1.0
경상남도,함안군,3.2,0.5
경상남도,밀양시,3.2,1.6
경상남도,창녕군,3.2,1.4
경상남도,산청군,3.2,2.1
경상남도,하동군,3.2,2.4
경상남도,의령군,3.2,0.3
경상남도,창원시 진해구,3.2,19.4
경상남도,함양군,3.2,0.4
경상남도,합천군,3.2,0.7
경상북도,구미시,0.8,12.8
경상북도,경주시,0.8,7.4
경상북도,경산시,0.8,14.0
경상북도,칠곡군,0.8,7.0
경상북도,성주군,0.8,3.7
경상북도,안동시,0.8,9.4
경상북도,김천시,0.8,4.9
경상북도,포항시 북구,0.8,12.5
경상북도,고령군,0.8,2.6
경상북도,영주시,0.8,2.6
경상북도,청도군,0.8,3.7
경상북도,상주시,0.8,1.6
경상북도,울릉군,0.8,2.5
경상북도,봉화군,0.8,0.4
경상북도,영덕군,0.8,1.2
경상북도,예천군,0.8,1.2
경상북도,문경시,0.8,1.6
경상북도,의성군,0.8,0.8
경상북도,포항시 남구,0.8,8.7
경상북도,울진군,0.8,0.4
