광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,원주시,1.0,26.7
강원도,춘천시,1.0,16.5
강원도,평창군,1.0,6.6
강원도,고성군,1.0,5.5
강원도,인제군,1.0,1.8
강원도,양구군,1.0,1.8
강원도,홍천군,1.0,1.1
강원도,화천군,1.0,2.6
강원도,횡성군,1.0,3.8
강원도,동해시,1.0,2.6
강원도,철원군,1.0,1.8
강원도,속초시,1.0,15.7
강원도,강릉시,1.0,5.5
강원도,정선군,1.0,2.2
강원도,영월군,1.0,0.7
강원도,삼척시,1.0,1.1
강원도,양양군,1.0,4.0
경기도,부천시,15.2,5.9
경기도,남양주시,15.2,6.4
경기도,평택시,15.2,5.3
경기도,성남시 분당구,15.2,3.6
경기도,화성시,15.2,6.3
경기도,구리시,15.2,2.6
경기도,파주시,15.2,2.4
경기도,이천시,15.2,1.7
경기도,용인시 기흥구,15.2,3.9
경기도,안성시,15.2,2.2
경기도,의정부시,15.2,3.4
경기도,고양시 덕양구,15.2,2.6
경기도,하남시,15.2,2.5
경기도,김포시,15.2,2.5
경기도,광주시,15.2,3.6
경기도,안양시 만안구,15.2,1.1
경기도,성남시 수정구,15.2,2.5
경기도,시흥시,15.2,2.0
경기도,양주시,15.2,2.0
경기도,오산시,15.2,2.7
경기도,수원시 권선구,15.2,2.1
경기도,용인시 수지구,15.2,2.0
경기도,수원시 영통구,15.2,2.4
경기도,고양시 일산동구,15.2,1.6
경기도,안산시 단원구,15.2,2.4
경기도,성남시 중원구,15.2,1.5
경기도,용인시 처인구,15.2,2.0
경기도,안산시 상록구,15.2,1.9
경기도,수원시 장안구,15.2,2.3
경기도,군포시,15.2,1.9
경기도,광명시,15.2,1.5
경기도,고양시 일산서구,15.2,1.5
경기도,여주시,15.2,0.4
경기도,안양시 동안구,15.2,2.5
경기도,의왕시,15.2,1.2
경기도,동두천시,15.2,0.9
경기도,양평군,15.2,0.7
경기도,수원시 팔달구,15.2,1.3
경기도,가평군,15.2,4.0
경기도,과천시,15.2,0.4
경기도,포천시,15.2,0.5
경기도,연천군,15.2,0.1
경상남도,진주시,4.7,13.9
경상남도,양산시,4.7,9.5
경상남도,거제시,4.7,6.7
경상남도,창원시 성산구,4.7,9.6
