유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 남양주시 , 경기도 가평군,17.0,1
강원도 춘천시 , 경기도 가평군,10.3,1
경기도 포천시 , 경기도 가평군,5.8,1
강원도 홍천군 , 경기도 가평군,5.3,1
경기도 양평군 , 경기도 가평군,3.8,1
서울특별시 강남구 , 경기도 가평군,3.7,1
서울특별시 송파구 , 경기도 가평군,3.7,1
경기도 하남시 , 경기도 가평군,3.2,1
서울특별시 강동구 , 경기도 가평군,2.6,1
경기도 구리시 , 경기도 가평군,2.2,1
서울특별시 서초구 , 경기도 가평군,2.0,1
서울특별시 노원구 , 경기도 가평군,1.9,1
경기도 의정부시 , 경기도 가평군,1.7,1
경기도 성남시 분당구 , 경기도 가평군,1.6,1
서울특별시 중랑구 , 경기도 가평군,1.5,1
서울특별시 광진구 , 경기도 가평군,1.4,1
서울특별시 성동구 , 경기도 가평군,1.3,1
서울특별시 성북구 , 경기도 가평군,1.3,1
경기도 고양시 덕양구 , 경기도 가평군,1.1,1
서울특별시 영등포구 , 경기도 가평군,1.0,1
 경기도 가평군,강원도 춘천시,25.0,2
 경기도 가평군,경기도 남양주시,16.7,2
 경기도 가평군,강원도 속초시,7.8,2
 경기도 가평군,경기도 양평군,6.9,2
 경기도 가평군,강원도 홍천군,5.4,2
 경기도 가평군,경기도 포천시,4.6,2
 경기도 가평군,경기도 하남시,3.9,2
 경기도 가평군,강원도 양양군,3.5,2
 경기도 가평군,강원도 강릉시,2.4,2
 경기도 가평군,서울특별시 강남구,2.2,2
 경기도 가평군,강원도 고성군,2.1,2
 경기도 가평군,서울특별시 송파구,1.6,2
 경기도 가평군,경기도 구리시,1.1,2
 경기도 가평군,경기도 의정부시,1.0,2
 경기도 가평군,강원도 인제군,0.9,2
 경기도 가평군,서울특별시 강동구,0.8,2
 경기도 가평군,경기도 양주시,0.6,2
 경기도 가평군,서울특별시 광진구,0.6,2
 경기도 가평군,경기도 고양시 덕양구,0.6,2
 경기도 가평군,서울특별시 서초구,0.5,2
