유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
충청남도 공주시 , 충청남도 부여군,15.1,1
충청남도 논산시 , 충청남도 부여군,10.7,1
충청남도 청양군 , 충청남도 부여군,6.3,1
충청남도 보령시 , 충청남도 부여군,6.1,1
세종특별자치시  , 충청남도 부여군,5.9,1
전라북도 군산시 , 충청남도 부여군,4.7,1
대전광역시 유성구 , 충청남도 부여군,4.6,1
전라북도 익산시 , 충청남도 부여군,4.2,1
충청남도 서천군 , 충청남도 부여군,3.7,1
대전광역시 서구 , 충청남도 부여군,3.2,1
충청남도 천안시 동남구 , 충청남도 부여군,2.2,1
전라북도 전주시 덕진구 , 충청남도 부여군,2.2,1
충청남도 천안시 서북구 , 충청남도 부여군,2.0,1
충청남도 아산시 , 충청남도 부여군,2.0,1
충청남도 홍성군 , 충청남도 부여군,1.8,1
전라북도 전주시 완산구 , 충청남도 부여군,1.6,1
충청남도 예산군 , 충청남도 부여군,1.4,1
충청남도 계룡시 , 충청남도 부여군,1.1,1
대전광역시 중구 , 충청남도 부여군,1.1,1
경기도 화성시 , 충청남도 부여군,1.0,1
 충청남도 부여군,충청남도 논산시,19.5,2
 충청남도 부여군,전라북도 군산시,11.7,2
 충청남도 부여군,충청남도 공주시,10.4,2
 충청남도 부여군,충청남도 보령시,8.7,2
 충청남도 부여군,충청남도 서천군,8.1,2
 충청남도 부여군,대전광역시 유성구,4.2,2
 충청남도 부여군,충청남도 청양군,4.0,2
 충청남도 부여군,세종특별자치시 ,3.3,2
 충청남도 부여군,전라북도 익산시,2.5,2
 충청남도 부여군,대전광역시 서구,2.2,2
 충청남도 부여군,전라북도 부안군,1.9,2
 충청남도 부여군,충청남도 천안시 동남구,1.3,2
 충청남도 부여군,전라남도 목포시,1.2,2
 충청남도 부여군,전라북도 고창군,1.1,2
 충청남도 부여군,충청남도 예산군,1.1,2
 충청남도 부여군,전라북도 전주시 완산구,1.1,2
 충청남도 부여군,충청남도 홍성군,1.1,2
 충청남도 부여군,충청남도 천안시 서북구,1.0,2
 충청남도 부여군,충청남도 아산시,0.9,2
 충청남도 부여군,전라북도 전주시 덕진구,0.9,2
