유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라북도 군산시 , 전라북도 부안군,15.6,1
전라북도 김제시 , 전라북도 부안군,12.6,1
전라북도 정읍시 , 전라북도 부안군,8.2,1
전라북도 고창군 , 전라북도 부안군,7.8,1
전라북도 전주시 완산구 , 전라북도 부안군,6.6,1
전라북도 전주시 덕진구 , 전라북도 부안군,5.7,1
전라북도 익산시 , 전라북도 부안군,5.3,1
광주광역시 광산구 , 전라북도 부안군,2.3,1
전라북도 완주군 , 전라북도 부안군,2.1,1
광주광역시 북구 , 전라북도 부안군,1.9,1
충청남도 서천군 , 전라북도 부안군,1.7,1
충청남도 공주시 , 전라북도 부안군,1.3,1
충청남도 부여군 , 전라북도 부안군,1.3,1
광주광역시 서구 , 전라북도 부안군,1.3,1
전라남도 장성군 , 전라북도 부안군,1.2,1
충청남도 보령시 , 전라북도 부안군,1.2,1
대전광역시 유성구 , 전라북도 부안군,1.0,1
충청남도 논산시 , 전라북도 부안군,0.8,1
경기도 화성시 , 전라북도 부안군,0.8,1
충청남도 서산시 , 전라북도 부안군,0.8,1
 전라북도 부안군,전라북도 군산시,24.3,2
 전라북도 부안군,전라북도 고창군,15.3,2
 전라북도 부안군,전라북도 김제시,8.7,2
 전라북도 부안군,전라북도 정읍시,7.3,2
 전라북도 부안군,전라북도 전주시 완산구,6.8,2
 전라북도 부안군,전라북도 전주시 덕진구,4.3,2
 전라북도 부안군,전라북도 익산시,4.3,2
 전라북도 부안군,전라남도 목포시,3.3,2
 전라북도 부안군,광주광역시 광산구,1.7,2
 전라북도 부안군,전라북도 완주군,1.6,2
 전라북도 부안군,전라남도 영광군,1.6,2
 전라북도 부안군,광주광역시 서구,1.4,2
 전라북도 부안군,충청남도 보령시,1.3,2
 전라북도 부안군,전라남도 담양군,1.2,2
 전라북도 부안군,광주광역시 북구,1.2,2
 전라북도 부안군,충청남도 서천군,1.0,2
 전라북도 부안군,전라남도 무안군,0.9,2
 전라북도 부안군,충청남도 부여군,0.7,2
 전라북도 부안군,전라남도 장성군,0.7,2
 전라북도 부안군,전라남도 나주시,0.6,2
