광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,원주시,2.3,21.3
강원도,춘천시,2.3,20.7
강원도,홍천군,2.3,4.5
강원도,동해시,2.3,3.7
강원도,양양군,2.3,4.1
강원도,강릉시,2.3,14.2
강원도,횡성군,2.3,0.9
강원도,삼척시,2.3,2.7
강원도,양구군,2.3,0.7
강원도,고성군,2.3,3.0
강원도,인제군,2.3,2.5
강원도,태백시,2.3,2.2
강원도,철원군,2.3,1.8
강원도,평창군,2.3,3.4
강원도,속초시,2.3,11.6
강원도,영월군,2.3,1.2
강원도,화천군,2.3,1.1
강원도,정선군,2.3,0.4
경기도,화성시,23.2,5.8
경기도,평택시,23.2,3.3
경기도,성남시 분당구,23.2,6.4
경기도,고양시 덕양구,23.2,4.0
경기도,김포시,23.2,4.2
경기도,부천시,23.2,4.6
경기도,광주시,23.2,2.7
경기도,수원시 영통구,23.2,2.6
경기도,파주시,23.2,2.7
경기도,용인시 기흥구,23.2,4.2
경기도,용인시 처인구,23.2,2.0
경기도,안산시 단원구,23.2,1.8
경기도,용인시 수지구,23.2,4.5
경기도,남양주시,23.2,5.1
경기도,수원시 권선구,23.2,2.4
경기도,안양시 만안구,23.2,1.3
경기도,의정부시,23.2,2.8
경기도,성남시 수정구,23.2,1.8
경기도,안산시 상록구,23.2,1.8
경기도,하남시,23.2,2.4
경기도,포천시,23.2,1.1
경기도,고양시 일산서구,23.2,2.4
경기도,광명시,23.2,2.2
경기도,고양시 일산동구,23.2,3.2
경기도,시흥시,23.2,2.5
경기도,군포시,23.2,1.4
경기도,오산시,23.2,1.8
경기도,과천시,23.2,1.1
경기도,양주시,23.2,1.3
경기도,안양시 동안구,23.2,1.9
경기도,안성시,23.2,1.7
경기도,구리시,23.2,1.5
경기도,수원시 팔달구,23.2,1.4
경기도,수원시 장안구,23.2,2.0
경기도,이천시,23.2,2.5
경기도,여주시,23.2,0.9
경기도,의왕시,23.2,1.2
경기도,양평군,23.2,1.5
경기도,가평군,23.2,0.4
경기도,성남시 중원구,23.2,1.1
경기도,동두천시,23.2,0.6
경기도,연천군,23.2,0.2
경상남도,김해시,4.9,18.6
경상남도,진주시,4.9,10.7
경상남도,창원시 성산구,4.9,9.2
경상남도,양산시,4.9,10.4
경상남도,창원시 의창구,4.9,4.9
경상남도,창원시 마산합포구,4.9,5.8
경상남도,창녕군,4.9,1.8
경상남도,사천시,4.9,3.3
경상남도,밀양시,4.9,1.9
경상남도,창원시 마산회원구,4.9,3.4
경상남도,거제시,4.9,10.5
경상남도,창원시 진해구,4.9,4.9
경상남도,합천군,4.9,2.1
경상남도,통영시,4.9,4.6
경상남도,함양군,4.9,0.7
경상남도,고성군,4.9,2.0
경상남도,거창군,4.9,1.3
경상남도,함안군,4.9,1.3
경상남도,남해군,4.9,1.4
경상남도,하동군,4.9,0.3
경상남도,산청군,4.9,0.8
경상남도,의령군,4.9,0.3
경상북도,경산시,3.4,13.6
경상북도,안동시,3.4,6.6
경상북도,경주시,3.4,12.4
경상북도,구미시,3.4,11.9
경상북도,예천군,3.4,1.3
경상북도,영천시,3.4,2.8
경상북도,문경시,3.4,1.2
경상북도,포항시 남구,3.4,10.2
경상북도,성주군,3.4,1.1
경상북도,포항시 북구,3.4,12.4
경상북도,상주시,3.4,2.2
경상북도,영주시,3.4,3.6
경상북도,칠곡군,3.4,2.3
경상북도,울진군,3.4,2.0
경상북도,김천시,3.4,5.2
