광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,원주시,0.9,31.6
강원도,춘천시,0.9,17.1
강원도,강릉시,0.9,10.8
강원도,동해시,0.9,6.9
강원도,철원군,0.9,1.9
강원도,횡성군,0.9,2.7
강원도,태백시,0.9,3.5
강원도,삼척시,0.9,3.9
강원도,영월군,0.9,1.3
강원도,속초시,0.9,3.5
강원도,인제군,0.9,4.5
강원도,화천군,0.9,2.0
강원도,홍천군,0.9,2.4
강원도,양양군,0.9,2.2
강원도,평창군,0.9,1.9
강원도,양구군,0.9,1.3
강원도,정선군,0.9,1.6
강원도,고성군,0.9,0.9
경기도,화성시,13.2,8.5
경기도,부천시,13.2,5.6
경기도,용인시 기흥구,13.2,3.8
경기도,성남시 분당구,13.2,4.6
경기도,평택시,13.2,4.0
경기도,남양주시,13.2,4.5
경기도,수원시 권선구,13.2,4.0
경기도,시흥시,13.2,2.9
경기도,안산시 단원구,13.2,2.7
경기도,광주시,13.2,3.0
경기도,하남시,13.2,2.6
경기도,고양시 덕양구,13.2,2.9
경기도,오산시,13.2,1.6
경기도,용인시 수지구,13.2,3.9
경기도,안양시 동안구,13.2,2.1
경기도,광명시,13.2,1.8
경기도,안산시 상록구,13.2,2.3
경기도,의정부시,13.2,3.4
경기도,수원시 영통구,13.2,3.0
경기도,구리시,13.2,1.4
경기도,용인시 처인구,13.2,2.3
경기도,김포시,13.2,3.2
경기도,고양시 일산동구,13.2,1.9
경기도,수원시 팔달구,13.2,1.5
경기도,수원시 장안구,13.2,1.9
경기도,이천시,13.2,1.7
경기도,양평군,13.2,1.4
경기도,성남시 중원구,13.2,1.4
경기도,양주시,13.2,1.1
경기도,안양시 만안구,13.2,1.2
경기도,군포시,13.2,2.2
경기도,파주시,13.2,2.4
경기도,성남시 수정구,13.2,1.8
경기도,포천시,13.2,0.8
경기도,안성시,13.2,1.3
경기도,의왕시,13.2,1.0
경기도,고양시 일산서구,13.2,1.7
경기도,과천시,13.2,0.7
경기도,여주시,13.2,0.6
경기도,동두천시,13.2,0.6
경기도,가평군,13.2,0.4
경기도,연천군,13.2,0.2
경상남도,진주시,18.0,21.8
경상남도,김해시,18.0,14.0
경상남도,거제시,18.0,7.2
경상남도,창원시 성산구,18.0,6.2
경상남도,사천시,18.0,9.2
경상남도,창원시 마산회원구,18.0,4.5
경상남도,양산시,18.0,6.1
경상남도,창원시 의창구,18.0,5.7
경상남도,창원시 마산합포구,18.0,3.9
경상남도,창원시 진해구,18.0,3.9
경상남도,통영시,18.0,3.3
경상남도,하동군,18.0,3.0
경상남도,함안군,18.0,1.9
경상남도,고성군,18.0,1.3
경상남도,합천군,18.0,0.8
경상남도,거창군,18.0,0.8
경상남도,창녕군,18.0,1.6
경상남도,산청군,18.0,0.8
경상남도,의령군,18.0,1.1
경상남도,함양군,18.0,1.0
경상남도,밀양시,18.0,1.3
경상남도,남해군,18.0,0.4
경상북도,경산시,3.3,14.2
경상북도,구미시,3.3,16.9
경상북도,안동시,3.3,5.0
경상북도,포항시 남구,3.3,9.8
경상북도,경주시,3.3,9.3
경상북도,칠곡군,3.3,6.5
경상북도,영주시,3.3,2.2
경상북도,포항시 북구,3.3,10.5
경상북도,의성군,3.3,1.2
경상북도,울릉군,3.3,0.5
경상북도,김천시,3.3,6.2
경상북도,청도군,3.3,1.7
경상북도,상주시,3.3,2.3
경상북도,군위군,3.3,1.0
경상북도,성주군,3.3,2.3
경상북도,영천시,3.3,2.5
