광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,고성군,1.0,3.5
강원도,강릉시,1.0,13.8
강원도,화천군,1.0,3.2
강원도,원주시,1.0,20.0
강원도,춘천시,1.0,20.0
강원도,인제군,1.0,4.9
강원도,철원군,1.0,5.6
강원도,영월군,1.0,3.2
강원도,삼척시,1.0,2.2
강원도,평창군,1.0,3.0
강원도,정선군,1.0,1.4
강원도,횡성군,1.0,3.7
강원도,홍천군,1.0,4.7
강원도,태백시,1.0,1.9
강원도,속초시,1.0,3.1
강원도,양구군,1.0,0.9
강원도,동해시,1.0,3.2
강원도,양양군,1.0,1.8
경기도,부천시,31.6,14.5
경기도,고양시 덕양구,31.6,8.3
경기도,파주시,31.6,8.2
경기도,고양시 일산서구,31.6,6.7
경기도,고양시 일산동구,31.6,6.3
경기도,시흥시,31.6,5.7
경기도,화성시,31.6,4.0
경기도,남양주시,31.6,3.5
경기도,안산시 단원구,31.6,2.5
경기도,광명시,31.6,2.4
경기도,안산시 상록구,31.6,2.3
경기도,광주시,31.6,2.0
경기도,의정부시,31.6,2.7
경기도,하남시,31.6,1.5
경기도,평택시,31.6,2.1
경기도,수원시 권선구,31.6,1.6
경기도,용인시 기흥구,31.6,1.3
경기도,양주시,31.6,1.9
경기도,용인시 처인구,31.6,1.3
경기도,수원시 장안구,31.6,1.4
경기도,군포시,31.6,1.3
경기도,안양시 만안구,31.6,1.4
경기도,성남시 분당구,31.6,1.5
경기도,수원시 영통구,31.6,1.3
경기도,성남시 중원구,31.6,0.8
경기도,용인시 수지구,31.6,1.1
경기도,안양시 동안구,31.6,1.1
경기도,포천시,31.6,1.2
경기도,구리시,31.6,1.2
경기도,성남시 수정구,31.6,1.0
경기도,의왕시,31.6,0.6
경기도,오산시,31.6,0.8
경기도,안성시,31.6,0.9
경기도,수원시 팔달구,31.6,0.6
경기도,동두천시,31.6,0.5
경기도,이천시,31.6,0.8
경기도,가평군,31.6,0.3
경기도,여주시,31.6,0.3
경기도,과천시,31.6,0.3
경기도,연천군,31.6,0.3
경기도,양평군,31.6,0.4
경기도,김포시,31.6,2.0
경상남도,김해시,0.6,15.2
경상남도,사천시,0.6,10.8
경상남도,양산시,0.6,10.2
경상남도,함안군,0.6,4.1
경상남도,진주시,0.6,5.0
경상남도,남해군,0.6,1.7
경상남도,거창군,0.6,2.1
경상남도,밀양시,0.6,4.0
경상남도,창원시 마산합포구,0.6,6.5
경상남도,창원시 진해구,0.6,4.1
경상남도,거제시,0.6,10.2
경상남도,하동군,0.6,0.5
경상남도,창원시 의창구,0.6,6.7
경상남도,산청군,0.6,0.5
경상남도,통영시,0.6,3.3
경상남도,창원시 성산구,0.6,4.2
경상남도,창원시 마산회원구,0.6,5.1
경상남도,고성군,0.6,0.5
경상남도,창녕군,0.6,2.3
경상남도,합천군,0.6,0.5
경상남도,의령군,0.6,0.9
경상남도,함양군,0.6,1.3
경상북도,경산시,0.8,10.3
경상북도,영주시,0.8,5.2
경상북도,포항시 남구,0.8,13.8
경상북도,구미시,0.8,10.1
경상북도,울진군,0.8,5.9
경상북도,칠곡군,0.8,3.9
경상북도,김천시,0.8,5.5
경상북도,의성군,0.8,1.1
경상북도,경주시,0.8,10.0
경상북도,안동시,0.8,7.2
경상북도,포항시 북구,0.8,7.9
경상북도,영천시,0.8,2.6
경상북도,고령군,0.8,0.6
경상북도,상주시,0.8,3.0
경상북도,청도군,0.8,0.4
경상북도,성주군,0.8,0.9
경상북도,예천군,0.8,7.6
경상북도,문경시,0.8,1.5
경상북도,울릉군,0.8,0.1
경상북도,봉화군,0.8,1.3
경상북도,청송군,0.8,0.4
경상북도,영덕군,0.8,0.4
경상북도,군위군,0.8,0.2
경상북도,영양군,0.8,0.1
광주광역시,광산구,0.3,41.0
광주광역시,북구,0.3,27.3
광주광역시,서구,0.3,16.7
광주광역시,남구,0.3,8.8
광주광역시,동구,0.3,6.2
대구광역시,북구,0.5,23.7
대구광역시,동구,0.5,22.1
대구광역시,달서구,0.5,20.7
대구광역시,달성군,0.5,11.9
대구광역시,남구,0.5,3.4
대구광역시,수성구,0.5,10.8
대구광역시,중구,0.5,3.2
대구광역시,서구,0.5,4.2
대전광역시,서구,0.6,31.0
대전광역시,유성구,0.6,25.7
대전광역시,대덕구,0.6,12.9
대전광역시,동구,0.6,21.5
대전광역시,중구,0.6,8.8
부산광역시,남구,0.4,7.4
부산광역시,강서구,0.4,8.5
부산광역시,부산진구,0.4,9.7
부산광역시,중구,0.4,1.3
