순위,업소명,주소,분류,외지인 검색 수
1,칠암사계,부산 기장군 칠암1길 7-10,카페/찻집,81696
2,웨이브온커피,부산 기장군 해맞이로 286-0,카페/찻집,65737
3,바릇식당,부산 기장군 문오성길 61-0,외국식,31427
4,헤이든,부산 기장군 문오성길 22-0,카페/찻집,25947
5,피크스퀘어,부산 기장군 기장해안로 864-0,카페/찻집,24715
6,풍원장시골밥상집[한식],부산 기장군 기장해안로 250-0,한식,24152
7,대게만찬,부산 기장군 기장해안로 266-0,외국식,23847
8,코랄라니,부산 기장군 기장해안로 32-0,카페/찻집,23567
9,얼크니손칼국수기장점,부산 기장군 차성로417번길 22-0,한식,17371
10,공극샌드커피,부산 기장군 공수해안길 41-0,카페/찻집,16235
11,탐복,부산 기장군 문오성길 31-0,한식,16186
12,어느멋진날,부산 기장군 기장해안로 1286-0,외국식,15422
13,고향연화,부산 기장군 연화길 33-8,외국식,14250
14,명품물회,부산 기장군 기장해안로 34-20,외국식,13806
15,스타벅스동부산DT점,부산 기장군 기장해안로 56-0,카페/찻집,13279
16,덕미,부산 기장군 동암해안길 77-0,카페/찻집,12037
17,칠암일번지횟집,부산 기장군 문오성길 547-0,외국식,11338
18,일등가한우만찬,부산 기장군 기장해안로 266-0,한식,10997
19,스타벅스기장역DT점,부산 기장군 기장대로 527-0,카페/찻집,10871
20,투썸플레이스기장일광해변점,부산 기장군 기장해안로 1290-0,카페/찻집,10853
21,D1베이커리카페,부산 기장군 일광로 326-0,카페/찻집,10839
21,로아누,부산 기장군 기장대로 868-34,한식,10839
23,일광아구찜,부산 기장군 삼성3길 55-0,한식,9271
24,카페드220볼트오시리아,부산 기장군 기장해안로 98-0,카페/찻집,9253
25,메르데쿠르,부산 기장군 기장해안로 871-1,카페/찻집,9196
26,철마한우수목원,부산 기장군 곰내길 308-0,한식,8992
27,우즈베이커리,부산 기장군 일광로 346-0,간이음식,8943
28,미식일상,부산 기장군 동부산관광로 34-0,외국식,8871
29,카페공지,부산 기장군 기장해안로 509-0,카페/찻집,8548
30,맥도날드부산정관DT점,부산 기장군 정관로 584-0,간이음식,8518
31,메이크씨,부산 기장군 일광로 754-0,카페/찻집,8377
32,하녹,부산 기장군 내리길 146-5,카페/찻집,8150
33,페리데스하이엔드,부산 기장군 기장해안로 172-0,카페/찻집,8046
34,씨앤트리,부산 기장군 일광로 808-0,카페/찻집,7850
35,바이킹스워프동부산점,부산 기장군 동부산관광로 34-0,외국식,7803
36,오프오,부산 기장군 기장해안로 860-0,카페/찻집,7578
37,철마연밥[한식],부산 기장군,한식,7341
38,맥도날드부산기장DT점,부산 기장군 기장대로 500-0,간이음식,7185
39,일광대복집,부산 기장군 이화로 3-0,외국식,7111
40,무진장횟집,부산 기장군 연화1길 137-0,외국식,6979
41,그릿비,부산 기장군 일광로 354-0,카페/찻집,6706
42,카페오시오,부산 기장군 일광로 310-0,카페/찻집,6687
43,어보,부산 기장군 일광로 582-22,외국식,6608
44,바보낙지,부산 기장군 동암해안길 6-0,한식,6587
45,형제가든,부산 기장군 석길길 16-6,한식,6583
46,호찐빵,부산 기장군 일광로 123-0,간이음식,6566
47,료코기장점 [일식],부산 기장군 기장해안로 925-1,외국식,6329
48,마리솔,부산 기장군 일광로 290-0,카페/찻집,6298
49,버거베이,부산 기장군 일광로 493-29,간이음식,6250
50,전산가든,부산 기장군 학리길 16-0,한식,6108
51,일미아구찜,부산 기장군 학리등대로 102-0,한식,5953
52,송정해녀집본점,부산 기장군 공수해안길 57-2,외국식,5892
53,흙시루,부산 기장군 차성로451번길 28-0,한식,5891
54,스타벅스부산정관점,부산 기장군 정관로 579-0,카페/찻집,5838
55,곰내재468,부산 기장군 곰내길 468-0,한식,5796
56,미청식당,부산 기장군 기장해안로 1303-0,한식,5791
57,바다향꼬막한상,부산 기장군 기장해안로 136-0,외국식,5733
58,유정1995,부산 기장군 병산로 303-0,카페/찻집,5651
59,대보름 Cafe & Ground,부산 기장군 기장해안로 98-0,카페/찻집,5238
60,향유정속초이모네찜부산점,부산 기장군 대변로 105-0,한식,5223
61,해녀조씨할매집,부산 기장군 연화1길 187-0,한식,5204
62,로와맨션,부산 기장군 학리2길 6-0,카페/찻집,5144
63,아수라기장점,부산 기장군 반송로 1628-0,한식,5076
63,제이엠커피로스터스부산본점,부산 기장군 기장해안로 44-0,카페/찻집,5076
65,부산조개창고,부산 기장군 구연3로 17-0,외국식,5019
66,풍원장안동보리밥[한식],부산 기장군 기장해안로 250-0,한식,4988
67,못난이식당,부산 기장군 차성동로73번길 12-0,외국식,4679
68,해운대해물칼국수,부산 기장군 해맞이로 270-0,한식,4625
69,기장혼국보미역본점,부산 기장군 공수1길 3-0,한식,4585
70,그라노데,부산 기장군 기장해안로 1284-0,카페/찻집,4533
71,부엌우동집,부산 기장군 당사로1길 11-0,외국식,4428
72,제이엠커피로스터스정관점,부산 기장군 곰내길 634-0,카페/찻집,4423
73,도토리,부산 기장군 상장안1길 29-4,카페/찻집,4383
74,어촌밥상,부산 기장군 연화2길 4-0,한식,4378
75,철마원조추어탕,부산 기장군 개좌로 763-0,한식,4364
76,차알동부산롯데월드점,부산 기장군 동부산관광로 34-0,외국식,4271
77,세컨디포레스트기장점,부산 기장군 기장해안로 1288-0,외국식,4129
78,일광소나무집해산물전복죽,부산 기장군 일광로 334-0,한식,4108
79,꺼먹동네횟집,부산 기장군 문오성길 509-0,외국식,3975
80,토리나무,부산 기장군 곰내길 378-0,카페/찻집,3936
81,기픈골황토마루,부산 기장군 병산1길 74-39,한식,3934
82,장군멸치회촌,부산 기장군 기장해안로 607-0,외국식,3839
83,장안숲므로,부산 기장군 방모산2길 37-0,카페/찻집,3837
84,일광당찐빵손만두,부산 기장군 일광로 125-1,한식,3797
85,일광정,부산 기장군 일광로 645-0,한식,3735
86,만장,부산 기장군 일광로 648-0,외국식,3731
87,미동암소정,부산 기장군 미동길 19-0,한식,3661
88,우송,부산 기장군 철마로 697-0,한식,3660
89,더이스트인부산,부산 기장군 기장해안로 266-0,외국식,3613
90,제이엠커피로스터스부산본점,부산 기장군 대변3길 8-0,카페/찻집,3601
91,마레,부산 기장군 일광로 350-0,외국식,3580
92,기장총각대게,부산 기장군 차성동로67번길 8-0,외국식,3551
93,시골의맛,부산 기장군 일광로 132-0,한식,3546
94,장씨해녀집연화본점,부산 기장군 연화1길 169-0,외국식,3543
95,가마솥생복집,부산 기장군 차성로 327-2,외국식,3523
96,식당연화,부산 기장군 연화길 43-1,한식,3508
