유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라북도 군산시 , 전라북도 익산시,18.2,1
전라북도 전주시 덕진구 , 전라북도 익산시,16.4,1
전라북도 완주군 , 전라북도 익산시,11.2,1
전라북도 김제시 , 전라북도 익산시,11.0,1
전라북도 전주시 완산구 , 전라북도 익산시,10.6,1
충청남도 논산시 , 전라북도 익산시,5.4,1
충청남도 공주시 , 전라북도 익산시,2.2,1
전라북도 부안군 , 전라북도 익산시,1.6,1
전라북도 정읍시 , 전라북도 익산시,1.5,1
충청남도 서천군 , 전라북도 익산시,1.5,1
대전광역시 유성구 , 전라북도 익산시,1.5,1
충청남도 부여군 , 전라북도 익산시,1.1,1
세종특별자치시  , 전라북도 익산시,0.9,1
대전광역시 서구 , 전라북도 익산시,0.9,1
충청남도 보령시 , 전라북도 익산시,0.8,1
전라북도 임실군 , 전라북도 익산시,0.6,1
충청남도 천안시 동남구 , 전라북도 익산시,0.6,1
전라북도 고창군 , 전라북도 익산시,0.5,1
전라북도 진안군 , 전라북도 익산시,0.5,1
광주광역시 광산구 , 전라북도 익산시,0.5,1
 전라북도 익산시,전라북도 군산시,19.9,2
 전라북도 익산시,전라북도 전주시 완산구,14.3,2
 전라북도 익산시,전라북도 전주시 덕진구,13.9,2
 전라북도 익산시,전라북도 완주군,10.1,2
 전라북도 익산시,충청남도 논산시,5.8,2
 전라북도 익산시,전라북도 김제시,5.0,2
 전라북도 익산시,전라북도 부안군,2.3,2
 전라북도 익산시,대전광역시 유성구,2.2,2
 전라북도 익산시,충청남도 부여군,2.2,2
 전라북도 익산시,전라남도 여수시,2.0,2
 전라북도 익산시,충청남도 서천군,1.5,2
 전라북도 익산시,전라북도 정읍시,1.2,2
 전라북도 익산시,충청남도 보령시,1.2,2
 전라북도 익산시,전라북도 고창군,1.1,2
 전라북도 익산시,대전광역시 서구,0.8,2
 전라북도 익산시,전라북도 남원시,0.8,2
 전라북도 익산시,충청남도 공주시,0.7,2
 전라북도 익산시,세종특별자치시 ,0.7,2
 전라북도 익산시,전라북도 임실군,0.6,2
 전라북도 익산시,광주광역시 서구,0.6,2
