유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 창원시 의창구 , 경상남도 창원시 성산구,34.8,1
경상남도 김해시 , 경상남도 창원시 성산구,14.8,1
경상남도 창원시 마산합포구 , 경상남도 창원시 성산구,10.8,1
경상남도 창원시 진해구 , 경상남도 창원시 성산구,10.5,1
경상남도 창원시 마산회원구 , 경상남도 창원시 성산구,10.4,1
부산광역시 강서구 , 경상남도 창원시 성산구,2.0,1
경상남도 함안군 , 경상남도 창원시 성산구,1.5,1
경상남도 진주시 , 경상남도 창원시 성산구,1.2,1
부산광역시 부산진구 , 경상남도 창원시 성산구,1.0,1
경상남도 양산시 , 경상남도 창원시 성산구,0.9,1
경상남도 창녕군 , 경상남도 창원시 성산구,0.8,1
경상남도 밀양시 , 경상남도 창원시 성산구,0.7,1
부산광역시 사상구 , 경상남도 창원시 성산구,0.7,1
부산광역시 해운대구 , 경상남도 창원시 성산구,0.7,1
부산광역시 사하구 , 경상남도 창원시 성산구,0.6,1
부산광역시 북구 , 경상남도 창원시 성산구,0.5,1
경상남도 고성군 , 경상남도 창원시 성산구,0.5,1
부산광역시 기장군 , 경상남도 창원시 성산구,0.5,1
경상남도 거제시 , 경상남도 창원시 성산구,0.5,1
부산광역시 동래구 , 경상남도 창원시 성산구,0.4,1
 경상남도 창원시 성산구,경상남도 창원시 의창구,28.8,2
 경상남도 창원시 성산구,경상남도 창원시 진해구,17.1,2
 경상남도 창원시 성산구,경상남도 김해시,16.8,2
 경상남도 창원시 성산구,경상남도 창원시 마산합포구,11.8,2
 경상남도 창원시 성산구,경상남도 창원시 마산회원구,4.7,2
 경상남도 창원시 성산구,부산광역시 강서구,2.1,2
 경상남도 창원시 성산구,부산광역시 기장군,2.0,2
 경상남도 창원시 성산구,부산광역시 해운대구,1.3,2
 경상남도 창원시 성산구,경상남도 함안군,1.0,2
 경상남도 창원시 성산구,경상남도 거제시,1.0,2
 경상남도 창원시 성산구,경상남도 고성군,1.0,2
 경상남도 창원시 성산구,경상남도 밀양시,1.0,2
 경상남도 창원시 성산구,경상남도 진주시,0.9,2
 경상남도 창원시 성산구,경상남도 양산시,0.9,2
 경상남도 창원시 성산구,부산광역시 부산진구,0.8,2
 경상남도 창원시 성산구,경상남도 통영시,0.7,2
 경상남도 창원시 성산구,경상남도 창녕군,0.6,2
 경상남도 창원시 성산구,부산광역시 사상구,0.5,2
 경상남도 창원시 성산구,경상북도 경주시,0.4,2
 경상남도 창원시 성산구,부산광역시 수영구,0.4,2
